golden_id,event_type,firm_name,firm_canonical,has_crd,lead_first,lead_last,team_name_current,team_name_prior,street,city,state,zip_
608,MEMBER_CHANGE,Harborview Private Wealth,harborview,False,Susan,Nelson,Morgan Wealth Management,Morgan Wealth Management,9357 Lake Pl,Cleveland,OH,44101
609,SPLIT_PARENT,Cambridge Investment Research,cambridge_inv,True,Amanda,Miller,Miller Asset Management Group,Miller Asset Management Group,4172 Commerce Pl,Las Vegas,NV,89101
610,MEMBER_CHANGE,Raymond James Financial Services,raymond_james,True,James,Thomas,Yang Portfolio Group,Yang Portfolio Group,994 Main Blvd,Miami,FL,33101
611,MEMBER_CHANGE,Meridian Private Wealth,meridian_pw,False,Nancy,Patel,Zhang Capital Partners,Zhang Capital Partners,2809 Maple Way,Nashville,TN,37201
612,MEMBER_CHANGE,Stifel Nicolaus & Company,stifel_nicolaus,True,Linda,Huang,Thompson Wealth Management Group,Thompson Wealth Management Group,8405 Lake Court,Las Vegas,NV,89101
613,MEMBER_CHANGE,DA Davidson & Co.,da_davidson,True,Patricia,Garcia,Garcia Financial Group,Garcia Financial Group,7377 Highland Way,Phoenix,AZ,85001
614,SPLIT_PARENT,Meridian Private Wealth,meridian_pw,False,Linda,Adams,Adams Private Wealth,Adams Private Wealth,2044 Commerce St,Philadelphia,PA,19101
615,MEMBER_CHANGE,DA Davidson & Co.,da_davidson,True,Andrew,Jackson,Williams Wealth Advisors,Williams Wealth Advisors,9096 Main Ave,St. Louis,MO,63101
616,MEMBER_CHANGE,Woodbury Financial Services,woodbury,True,Joseph,Thomas,Liu Wealth Advisors,Liu Wealth Advisors,9313 Park Way,Oklahoma City,OK,73101
617,MEMBER_CHANGE,Hilliard Lyons,hilliard_lyons,True,Sandra,Edwards,Lee Advisory Group,Lee Advisory Group,7545 Spring Court,Richmond,VA,23219
618,RENAME,Woodbury Financial Services,woodbury,True,Patricia,Collins,Collins & Phillips Partners,Collins Institutional Group,6052 Liberty Way,San Antonio,TX,78201
619,MEMBER_CHANGE,Wells Fargo Advisors,wells_fargo,True,Richard,Morris,Smith Capital Group,Smith Capital Group,5918 Church Rd,Boston,MA,02101
620,MEMBER_CHANGE,Cambridge Investment Research,cambridge_inv,True,Joseph,Hall,Edwards Private Wealth Group,Edwards Private Wealth Group,850 Washington Way,San Diego,CA,92101
621,SPLIT_PARENT,Clearwater Capital Group,clearwater,False,Margaret,Miller,Miller Investment Partners,Miller Investment Partners,3309 Park Ave,Memphis,TN,38101
622,MEMBER_CHANGE,Edward Jones,edward_jones,True,William,Smith,Lee Advisory Group,Lee Advisory Group,5636 Cedar Ln,Los Angeles,CA,90001
623,MEMBER_CHANGE,Parkside Wealth Strategies,parkside,False,John,Patel,Davis Capital Partners,Davis Capital Partners,7593 Union Pkwy,Miami,FL,33101
624,RENAME,Raymond James Financial Services,raymond_james,True,Linda,Smith,Smith Institutional Group,Smith Wealth Advisors,895 Central Ln,Pittsburgh,PA,15201
625,MEMBER_CHANGE,Commonwealth Financial Network,commonwealth,True,Dorothy,Liu,Morgan Investment Group,Morgan Investment Group,9579 Washington Blvd,Philadelphia,PA,19101
626,MEMBER_CHANGE,DA Davidson & Co.,da_davidson,True,Charles,Miller,Phillips Capital Group,Phillips Capital Group,8359 Lincoln Ln,St. Louis,MO,63101
627,MEMBER_CHANGE,Parkside Wealth Strategies,parkside,False,Christopher,Rivera,Thompson Family Office,Thompson Family Office,5717 River Way,San Diego,CA,92101
628,MEMBER_CHANGE,Raymond James Financial Services,raymond_james,True,Susan,Thomas,Phillips Family Wealth Group,Phillips Family Wealth Group,8493 River Court,Nashville,TN,37201
629,MEMBER_CHANGE,Harborview Private Wealth,harborview,False,Helen,Lee,Turner Advisors,Turner Advisors,3391 Park Pkwy,Seattle,WA,98101
630,MEMBER_CHANGE,Ridgeway Wealth Management,ridgeway,False,Jennifer,Brown,Wang Capital,Wang Capital,3013 Market Court,Nashville,TN,37201
631,MEMBER_CHANGE,Harborview Private Wealth,harborview,False,Betty,Anderson,Morris Private Wealth,Morris Private Wealth,9312 Commerce Pkwy,Portland,OR,97201
632,MEMBER_CHANGE,Ridgeway Wealth Management,ridgeway,False,Joseph,Green,Cruz Asset Management,Cruz Asset Management,4784 Madison St,Cleveland,OH,44101
633,MEMBER_CHANGE,Wells Fargo Advisors,wells_fargo,True,Joseph,Chen,Nguyen Investment Group,Nguyen Investment Group,969 Union St,Jacksonville,FL,32201
634,RENAME,Robert W. Baird & Co.,rwbaird,True,Christopher,Young,Young & Associates,Young Institutional Group,4205 Elm St,Seattle,WA,98101
635,MEMBER_CHANGE,Edward Jones,edward_jones,True,Andrew,Harris,Williams Capital Group,Williams Capital Group,7515 Cedar Pkwy,Boston,MA,02101
636,MERGE_SURVIVOR,Meridian Private Wealth,meridian_pw,False,Mark,Stewart,Stewart Asset Management,Stewart Asset Management,6471 Lake Court,Seattle,WA,98101
637,MERGE_SURVIVOR,Harborview Private Wealth,harborview,False,Michael,Kim,Kim Family Office,Kim Family Office,6449 Madison Pl,Boston,MA,02101
638,RENAME,UBS Financial Services,ubs,True,James,Stewart,Stewart Financial Group,Stewart Wealth Partners,3427 Broad Way,Columbus,OH,43201
639,RENAME,Parkside Wealth Strategies,parkside,False,Karen,Morris,Morris & Jackson Group,Morris Wealth Management,9055 Adams Pkwy,Jacksonville,FL,32201
640,MEMBER_CHANGE,Northgate Investment Partners,northgate,False,Charles,Cruz,Young Capital Partners,Young Capital Partners,3006 Union Ave,Austin,TX,78701
641,RENAME,LPL Financial,lpl_financial,True,Barbara,Davis,Davis & Morgan Advisors,Davis Asset Management Group,765 Madison Rd,Boston,MA,02101
642,MEMBER_CHANGE,Robert W. Baird & Co.,rwbaird,True,Patricia,Phillips,Taylor Portfolio Group,Taylor Portfolio Group,4278 Main Pl,Kansas City,MO,64101
643,MEMBER_CHANGE,Harborview Private Wealth,harborview,False,David,Jones,Williams Capital,Williams Capital,5385 Broad St,Richmond,VA,23219
644,MEMBER_CHANGE,Clearwater Capital Group,clearwater,False,Michael,Diaz,Hall Wealth Management,Hall Wealth Management,9113 Willow Ave,Nashville,TN,37201
645,MEMBER_CHANGE,Cambridge Investment Research,cambridge_inv,True,Matthew,Miller,Anderson Wealth Advisors,Anderson Wealth Advisors,1217 Market Blvd,Baltimore,MD,21201
646,MEMBER_CHANGE,Securities America,securities_america,True,Megan,Liu,Hill Private Wealth Group,Hill Private Wealth Group,5824 Lake Dr,Oklahoma City,OK,73101
647,MEMBER_CHANGE,Oppenheimer & Co.,oppenheimer,True,Kenneth,Rivera,Young Advisory Group,Young Advisory Group,8791 Commerce Court,New York,NY,10001
648,RENAME,Wells Fargo Advisors,wells_fargo,True,Lisa,Adams,Adams & Associates,Adams Advisory Group,4094 Oak Pl,Las Vegas,NV,89101
649,MEMBER_CHANGE,Parkside Wealth Strategies,parkside,False,Charles,Patel,Nguyen Investment Partners,Nguyen Investment Partners,8951 Adams Rd,New York,NY,10022
650,MEMBER_CHANGE,Parkside Wealth Strategies,parkside,False,Christopher,Morris,Lee Private Wealth,Lee Private Wealth,8526 Market Way,Minneapolis,MN,55401
651,MEMBER_CHANGE,UBS Financial Services,ubs,True,Robert,Johnson,Yang Institutional Group,Yang Institutional Group,3254 Spring Court,Phoenix,AZ,85001
652,MEMBER_CHANGE,Wells Fargo Advisors,wells_fargo,True,Daniel,Hall,Morgan Wealth Advisors,Morgan Wealth Advisors,8836 Main Ave,Fort Worth,TX,76101
653,RENAME,Ridgeway Wealth Management,ridgeway,False,Anthony,Huang,Huang & Associates,Huang Family Office,1802 Park Court,Milwaukee,WI,53201
654,MEMBER_CHANGE,Kingsbridge Capital Advisors,kingsbridge,False,Lisa,Yang,Stewart Capital,Stewart Capital,489 Jefferson Pl,Los Angeles,CA,90001
655,MEMBER_CHANGE,Merrill Lynch Pierce Fenner & Smith,merrill_lynch,True,Sarah,Thomas,Brown Investment Group,Brown Investment Group,4227 Central Ave,Portland,OR,97201
656,MEMBER_CHANGE,Clearwater Capital Group,clearwater,False,Lisa,King,Wang Investment Partners,Wang Investment Partners,6778 Lincoln Way,Memphis,TN,38101
657,MERGE_TARGET,Cetera Financial Group,cetera,True,Sarah,Johnson,Johnson Asset Management Group,Johnson Asset Management Group,2038 Central St,Richmond,VA,23219
658,MEMBER_CHANGE,Merrill Lynch Pierce Fenner & Smith,merrill_lynch,True,Jennifer,Roberts,Williams Family Wealth Group,Williams Family Wealth Group,1289 Willow Court,Philadelphia,PA,19101
659,RENAME,Janney Montgomery Scott,janney,True,Kenneth,Phillips,Phillips & Associates,Phillips Private Wealth Group,4712 Monroe Way,Las Vegas,NV,89101
660,MEMBER_CHANGE,DA Davidson & Co.,da_davidson,True,Anthony,Mitchell,Baker Investment Group,Baker Investment Group,8840 Lake Blvd,Memphis,TN,38101
661,RENAME,Summit Peak Advisors,summit_peak,False,Jessica,Young,Young Investment Partners,Young Capital,4983 Union Pl,New York,NY,10001
662,RENAME,Securities America,securities_america,True,Helen,Moore,Moore & Associates,Moore Private Wealth Group,784 Main Pkwy,St. Louis,MO,63101
663,MEMBER_CHANGE,DA Davidson & Co.,da_davidson,True,William,Davis,Carter Private Wealth Group,Carter Private Wealth Group,5092 Park Pl,Fort Worth,TX,76101
664,MEMBER_CHANGE,Cetera Financial Group,cetera,True,Lisa,Williams,Moore Investment Group,Moore Investment Group,3114 Lake Pkwy,Indianapolis,IN,46201
665,RENAME,Edward Jones,edward_jones,True,Joseph,Anderson,Anderson & Roberts Partners,Anderson Institutional Group,9394 Oak Court,Kansas City,MO,64101
666,MEMBER_CHANGE,Kingsbridge Capital Advisors,kingsbridge,False,John,Huang,Jones Investment Partners,Jones Investment Partners,1203 Hill Ave,Jacksonville,FL,32201
667,MEMBER_CHANGE,Crestwood Family Office,crestwood,False,Lisa,Jones,Hall Private Wealth,Hall Private Wealth,5951 Elm Dr,Philadelphia,PA,19101
668,MEMBER_CHANGE,Janney Montgomery Scott,janney,True,Robert,Kim,Jones Advisory Group,Jones Advisory Group,5306 Commerce Way,Oklahoma City,OK,73101
669,MEMBER_CHANGE,Woodbury Financial Services,woodbury,True,Margaret,Johnson,Edwards Portfolio Group,Edwards Portfolio Group,2596 Highland Pkwy,Louisville,KY,40201
670,MEMBER_CHANGE,Summit Peak Advisors,summit_peak,False,Donald,Nguyen,Green Capital,Green Capital,179 Spring Dr,Columbus,OH,43201
671,MEMBER_CHANGE,Harborview Private Wealth,harborview,False,Barbara,Parker,Thompson Private Wealth,Thompson Private Wealth,2300 Union Pl,Raleigh,NC,27601
672,MEMBER_CHANGE,Ameriprise Financial Services,ameriprise,True,Patricia,Moore,Scott Wealth Partners,Scott Wealth Partners,8078 Central Ave,Austin,TX,78701
673,RENAME,Kingsbridge Capital Advisors,kingsbridge,False,Megan,Garcia,Garcia & Associates,Garcia Investment Partners,2393 Central Dr,Indianapolis,IN,46201
674,MEMBER_CHANGE,Crestwood Family Office,crestwood,False,Emily,Phillips,Reyes Wealth,Reyes Wealth,405 Market St,Pittsburgh,PA,15201
675,MEMBER_CHANGE,National Planning Holdings,nph,True,Michael,Mitchell,Morgan Portfolio Group,Morgan Portfolio Group,3585 Oak Court,Indianapolis,IN,46201
676,MERGE_TARGET,Securities America,securities_america,True,Jessica,Baker,Baker Institutional Group,Baker Institutional Group,2535 Willow Ln,Columbus,OH,43201
677,MEMBER_CHANGE,Highfield Asset Management,highfield,False,Joseph,Gomez,Reyes Investment Partners,Reyes Investment Partners,2293 Jefferson Court,Miami,FL,33101
678,RENAME,Merrill Lynch Pierce Fenner & Smith,merrill_lynch,True,Betty,Torres,Torres & Associates,Torres Wealth Advisors,273 Union Dr,Richmond,VA,23219
679,MEMBER_CHANGE,Ridgeway Wealth Management,ridgeway,False,Sarah,Mitchell,Morris Asset Management,Morris Asset Management,2399 Jefferson Blvd,Austin,TX,78701
680,MEMBER_CHANGE,National Planning Holdings,nph,True,Patricia,Brown,Parker Investment Group,Parker Investment Group,8021 Willow St,Columbus,OH,43201
681,MEMBER_CHANGE,Northgate Investment Partners,northgate,False,Amanda,Adams,White Wealth,White Wealth,4431 Willow Dr,Los Angeles,CA,90001
682,RENAME,Ridgeway Wealth Management,ridgeway,False,Anthony,Campbell,Campbell & Cruz Advisors,Campbell Private Wealth,6458 Commerce Way,Los Angeles,CA,90001
683,MEMBER_CHANGE,UBS Financial Services,ubs,True,David,Jones,Miller Family Wealth Group,Miller Family Wealth Group,8642 Church Rd,Indianapolis,IN,46201
684,MEMBER_CHANGE,National Planning Holdings,nph,True,David,Wilson,Roberts Investment Group,Roberts Investment Group,6271 Church Ln,Louisville,KY,40201
685,MEMBER_CHANGE,National Planning Holdings,nph,True,Dorothy,Yang,Campbell Wealth Partners,Campbell Wealth Partners,6265 Lake Court,Memphis,TN,38101
686,RENAME,Hilliard Lyons,hilliard_lyons,True,Lisa,Hall,Hall Advisory Group,Hall Financial Group,9999 Main Court,San Diego,CA,92101
687,MEMBER_CHANGE,Ameriprise Financial Services,ameriprise,True,Patricia,Chen,White Private Wealth Group,White Private Wealth Group,8530 Church Rd,Fort Worth,TX,76101
688,MEMBER_CHANGE,Raymond James Financial Services,raymond_james,True,Jessica,Diaz,Taylor Capital Group,Taylor Capital Group,9963 Liberty Ave,Columbus,OH,43201
689,SPLIT_PARENT,Cetera Financial Group,cetera,True,Jennifer,Reyes,Reyes Private Wealth Group,Reyes Private Wealth Group,7989 Union Way,Raleigh,NC,27601
690,MEMBER_CHANGE,Edward Jones,edward_jones,True,David,Diaz,Taylor Institutional Group,Taylor Institutional Group,6832 Main Dr,Los Angeles,CA,90001
691,MEMBER_CHANGE,Raymond James Financial Services,raymond_james,True,Lisa,Taylor,Gomez Investment Group,Gomez Investment Group,2307 Church Court,Los Angeles,CA,90001
692,MEMBER_CHANGE,Highfield Asset Management,highfield,False,John,Edwards,Moore Partners,Moore Partners,2825 Hill Blvd,Cleveland,OH,44101
693,SPLIT_PARENT,DA Davidson & Co.,da_davidson,True,Megan,Roberts,Roberts Institutional Group,Roberts Institutional Group,405 Adams Rd,Phoenix,AZ,85001
694,MERGE_SURVIVOR,Edward Jones,edward_jones,True,Ashley,Phillips,Phillips Financial Group,Phillips Financial Group,7991 Washington Dr,Baltimore,MD,21201
695,RENAME,Woodbury Financial Services,woodbury,True,Charles,Patel,Patel Institutional Group,Patel Portfolio Group,3079 Broad Court,Indianapolis,IN,46201
696,MEMBER_CHANGE,LPL Financial,lpl_financial,True,Joseph,Liu,Kim Financial Group,Kim Financial Group,9873 Highland Ave,Columbus,OH,43201
697,MEMBER_CHANGE,DA Davidson & Co.,da_davidson,True,Sandra,Wright,Wilson Private Wealth Group,Wilson Private Wealth Group,371 Park Court,Miami,FL,33101
698,SPLIT_PARENT,Ridgeway Wealth Management,ridgeway,False,Margaret,Lee,Lee Capital,Lee Capital,1677 Washington Way,Richmond,VA,23219
699,MEMBER_CHANGE,Woodbury Financial Services,woodbury,True,Ashley,Zhang,Liu Wealth Advisors,Liu Wealth Advisors,8346 Monroe Ave,Phoenix,AZ,85001
700,SPLIT_PARENT,Commonwealth Financial Network,commonwealth,True,Thomas,Yang,Yang Portfolio Group,Yang Portfolio Group,8935 Main Ln,Cleveland,OH,44101
701,RENAME,Cetera Financial Group,cetera,True,Karen,Huang,Huang & Baker Partners,Huang Wealth Management Group,8780 Madison Dr,Raleigh,NC,27601
702,MEMBER_CHANGE,Summit Peak Advisors,summit_peak,False,Ashley,Williams,Scott Wealth Management,Scott Wealth Management,9539 Cedar Ln,San Diego,CA,92101
703,MEMBER_CHANGE,Robert W. Baird & Co.,rwbaird,True,Joseph,White,Morgan Advisory Group,Morgan Advisory Group,1473 River Pkwy,Tampa,FL,33601
704,MEMBER_CHANGE,Cetera Financial Group,cetera,True,Kenneth,Nelson,Thomas Wealth Management Group,Thomas Wealth Management Group,216 Highland Court,San Antonio,TX,78201
705,RENAME,Cambridge Investment Research,cambridge_inv,True,James,Nguyen,Nguyen Asset Management Group,Nguyen Institutional Group,3465 Liberty Pl,Baltimore,MD,21201
706,MEMBER_CHANGE,Hilliard Lyons,hilliard_lyons,True,William,Huang,Moore Asset Management Group,Moore Asset Management Group,9690 Hill Rd,Tampa,FL,33601
707,MEMBER_CHANGE,Cetera Financial Group,cetera,True,Susan,Campbell,Torres Portfolio Group,Torres Portfolio Group,4614 Union Ln,Fort Worth,TX,76101
708,RENAME,Cetera Financial Group,cetera,True,Helen,Patel,Patel & Thompson Advisors,Patel Wealth Advisors,8004 Washington Pl,Boston,MA,02101
709,SPLIT_PARENT,Securities America,securities_america,True,Patricia,Martin,Martin Wealth Partners,Martin Wealth Partners,9564 Willow Ln,San Diego,CA,92101
710,MEMBER_CHANGE,Meridian Private Wealth,meridian_pw,False,Emily,Evans,Stewart Advisors,Stewart Advisors,7417 Liberty Blvd,Philadelphia,PA,19101
711,MEMBER_CHANGE,Edward Jones,edward_jones,True,Jennifer,Johnson,Hill Capital Group,Hill Capital Group,9120 Broad St,San Jose,CA,95101
712,MEMBER_CHANGE,DA Davidson & Co.,da_davidson,True,Mark,Edwards,Khan Private Wealth Group,Khan Private Wealth Group,2481 Commerce Pkwy,Milwaukee,WI,53201
713,RENAME,Merrill Lynch Pierce Fenner & Smith,merrill_lynch,True,William,Martin,Martin Financial Group,Martin Advisory Group,6175 Maple Pkwy,Los Angeles,CA,90001
714,MEMBER_CHANGE,Crestwood Family Office,crestwood,False,Margaret,Carter,Kim Family Office,Kim Family Office,8636 River Pkwy,Chicago,IL,60601
715,MEMBER_CHANGE,Northgate Investment Partners,northgate,False,Barbara,Carter,Turner Capital Partners,Turner Capital Partners,7292 Main Dr,Cleveland,OH,44101
716,RENAME,Janney Montgomery Scott,janney,True,Matthew,Williams,Williams Private Wealth Group,Williams Portfolio Group,8464 Market Dr,Richmond,VA,23219
717,MERGE_SURVIVOR,LPL Financial,lpl_financial,True,Robert,Torres,Torres Advisory Group,Torres Advisory Group,104 Washington Ave,San Francisco,CA,94101
718,MEMBER_CHANGE,Northgate Investment Partners,northgate,False,Kenneth,Yang,Scott Family Office,Scott Family Office,6742 Highland Dr,Cleveland,OH,44101
719,SPLIT_PARENT,Morgan Stanley Wealth Management,morgan_stanley,True,William,Wang,Wang Private Wealth Group,Wang Private Wealth Group,9104 River Court,Pittsburgh,PA,15201
720,MEMBER_CHANGE,Hilliard Lyons,hilliard_lyons,True,Linda,Brown,Lee Wealth Partners,Lee Wealth Partners,3807 Broad Dr,Kansas City,MO,64101
721,SPLIT_PARENT,Parkside Wealth Strategies,parkside,False,Betty,Roberts,Roberts Partners,Roberts Partners,4377 Washington Ln,Miami,FL,33101
722,SPLIT_PARENT,Wells Fargo Advisors,wells_fargo,True,Helen,Jones,Jones Wealth Advisors,Jones Wealth Advisors,4921 Spring Ave,Miami,FL,33101
723,MEMBER_CHANGE,Robert W. Baird & Co.,rwbaird,True,Rachel,Huang,Lee Portfolio Group,Lee Portfolio Group,4198 Liberty Way,Las Vegas,NV,89101
724,MEMBER_CHANGE,National Planning Holdings,nph,True,Megan,Huang,Morgan Advisory Group,Morgan Advisory Group,5665 Monroe Way,Kansas City,MO,64101
725,MEMBER_CHANGE,Highfield Asset Management,highfield,False,Barbara,Phillips,Huang Partners,Huang Partners,7996 Cedar Rd,Houston,TX,77001
726,MEMBER_CHANGE,DA Davidson & Co.,da_davidson,True,Linda,Young,Cruz Family Wealth Group,Cruz Family Wealth Group,3867 Spring Ln,Washington,DC,20001
727,SPLIT_PARENT,Cambridge Investment Research,cambridge_inv,True,Jessica,Smith,Smith Family Wealth Group,Smith Family Wealth Group,4414 Lake Rd,Phoenix,AZ,85001
728,MERGE_SURVIVOR,DA Davidson & Co.,da_davidson,True,Jennifer,Jones,Jones Wealth Advisors,Jones Wealth Advisors,3024 Commerce Pl,Washington,DC,20001
729,MERGE_TARGET,Edward Jones,edward_jones,True,Emily,Thompson,Thompson Investment Group,Thompson Investment Group,3215 Commerce Dr,Charlotte,NC,28201
730,RENAME,Crestwood Family Office,crestwood,False,Donald,Huang,Huang & Associates,Huang Investment Partners,3487 Lake Dr,Charlotte,NC,28201
731,SPLIT_PARENT,Clearwater Capital Group,clearwater,False,Amanda,Scott,Scott Capital,Scott Capital,1847 Cedar Ave,Minneapolis,MN,55401
732,RENAME,Woodbury Financial Services,woodbury,True,James,Morris,Morris & Associates,Morris Wealth Advisors,792 Commerce Pl,Richmond,VA,23219
733,MEMBER_CHANGE,Oppenheimer & Co.,oppenheimer,True,Joseph,Phillips,Yang Portfolio Group,Yang Portfolio Group,4601 Commerce Blvd,Miami,FL,33101
734,MEMBER_CHANGE,Robert W. Baird & Co.,rwbaird,True,Joseph,Phillips,White Portfolio Group,White Portfolio Group,2201 Oak Court,Milwaukee,WI,53201
735,MEMBER_CHANGE,Commonwealth Financial Network,commonwealth,True,Paul,Collins,Williams Wealth Advisors,Williams Wealth Advisors,5789 Lincoln Blvd,Kansas City,MO,64101
