golden_team_id,team_name,firm_name,crd_number,lead_first_name,lead_last_name,lead_email,lead_phone,city,state,zip,address,aum_millions,num_members
GT0000565,Price Wealth Management Group,HighTower,2699161,Mark,Price,mprice@high.com,547-866-1425,Orlando,FL,32801,"7440 Market Rd, Suite 542, Orlando, FL, 32801",71.0,2
GT0000566,The Price Financial Group,UBS Financial Services,3113620,James,Price,jprice@ubs.com,852-721-5198,Memphis,TN,38101,"5823 Jefferson Pl, Memphis, TN, 38101",324.7,5
GT0000567,The Young Asset Management Group,Raymond James,9608821,Daniel,Young,dyoung@raymjame.com,867-972-6861,Los Angeles,CA,90025,"5099 Financial Ct, Los Angeles, CA, 90025",739.2,3
GT0000568,Flores Wealth Partners,HighTower,1135590,Mary,Flores,mflores@high.com,730-800-3369,Tampa,FL,33601,"940 Park Ct, Tampa, FL, 33601",767.7,6
GT0000569,The Miller Wealth Partners,Oppenheimer & Co,2147624,Stephanie,Miller,smiller@oppe.com,549-393-8794,Miami,FL,33101,"7658 Capital Rd, Miami, FL, 33101",146.8,6
GT0000570,Nelson Investment Group,HighTower,3722606,Angela,Nelson,anelson@high.com,307-665-1691,Cleveland,OH,44101,"8126 Park St, Cleveland, OH, 44101",131.4,3
GT0000571,Barnes Private Wealth Group,LPL Financial,7716130,Ryan,Barnes,rbarnes@lpl.com,388-206-6944,Cleveland,OH,44101,"163 Pine Rd, Suite 571, Cleveland, OH, 44101",368.8,3
GT0000572,Stewart Wealth Advisors,LPL Financial,1498041,Andrew,Stewart,astewart@lpl.com,403-402-5654,Los Angeles,CA,90001,"2854 Park Ln, Los Angeles, CA, 90001",82.2,4
GT0000573,The Peterson Financial Advisory Group,RBC Wealth Management,2697690,Stephanie,Peterson,speterson@rbc.com,221-893-3248,New York,NY,10017,"6209 Liberty Ave, Suite 961, New York, NY, 10017",372.0,4
GT0000574,Walker Asset Management Group,Janney Montgomery Scott,9840363,Ryan,Walker,rwalker@jannmontsc.com,838-644-2071,San Francisco,CA,94101,"1942 Cedar Blvd, San Francisco, CA, 94101",564.5,3
GT0000575,Carter Wealth Partners,Janney Montgomery Scott,4172607,Barbara,Carter,bcarter@jannmontsc.com,748-501-3434,Cincinnati,OH,45201,"5369 Park St, Cincinnati, OH, 45201",247.8,4
GT0000576,Taylor Financial Group,Hightower Advisors,2365794,Rebecca,Taylor,rtaylor@highadvi.com,681-879-2062,Seattle,WA,98101,"2744 Market Way, Seattle, WA, 98101",353.8,6
GT0000577,The Murphy Family Wealth Group,Hightower Advisors,9108379,George,Murphy,gmurphy@highadvi.com,932-706-8762,St. Louis,MO,63101,"4397 Financial Way, St. Louis, MO, 63101",173.8,6
GT0000578,The Jones Private Wealth Group,LPL Financial,4932320,Betty,Jones,bjones@lpl.com,605-423-6013,Las Vegas,NV,89101,"6964 Madison Blvd, Las Vegas, NV, 89101",58.9,4
GT0000579,The Peterson Financial Advisory Group,UBS Financial Services,1690263,Steven,Peterson,speterson@ubs.com,676-724-6511,Minneapolis,MN,55401,"6982 Lincoln Pl, Suite 1605, Minneapolis, MN, 55401",85.6,5
GT0000580,The Wright Wealth Management Group,Piper Sandler,4922352,Kenneth,Wright,kwright@pipesand.com,471-860-2243,Las Vegas,NV,89101,"5884 Pine Ln, Las Vegas, NV, 89101",358.4,6
GT0000581,Coleman Asset Management Group,UBS Financial Services,1642255,Barbara,Coleman,bcoleman@ubs.com,759-405-6468,Denver,CO,80201,"3222 River Ln, Suite 3440, Denver, CO, 80201",356.5,4
GT0000582,Washington Financial Advisory Group,HighTower,6024342,Matthew,Washington,mwashington@high.com,488-554-7616,New York,NY,10001,"6648 Financial St, Suite 2199, New York, NY, 10001",319.8,3
GT0000583,The Phillips Private Wealth Group,RBC Wealth Management,8864124,Rebecca,Phillips,rphillips@rbc.com,939-672-6581,Kansas City,MO,64101,"1407 River Dr, Suite 3958, Kansas City, MO, 64101",288.0,5
GT0000584,The Stewart Wealth Solutions Group,Mesirow Financial,3331197,Anthony,Stewart,astewart@mesi.com,791-331-6006,Tampa,FL,33601,"159 Broadway Rd, Suite 1816, Tampa, FL, 33601",1197.0,5
GT0000585,Alexander Asset Management Group,Piper Sandler,1540377,Sandra,Alexander,salexander@pipesand.com,342-357-6410,St. Louis,MO,63101,"9310 Liberty Way, St. Louis, MO, 63101",64.9,3
GT0000586,Phillips Advisory Group,UBS Financial Services,8965447,Amy,Phillips,aphillips@ubs.com,311-536-8397,Miami,FL,33101,"4992 Pine Blvd, Suite 2364, Miami, FL, 33101",109.1,3
GT0000587,The Hughes Family Wealth Group,HighTower,7474228,Robert,Hughes,rhughes@high.com,490-410-4818,Atlanta,GA,30301,"4770 Market Ave, Suite 1609, Atlanta, GA, 30301",562.3,6
GT0000588,Perez Wealth Solutions Group,Baird,3634617,James,Perez,jperez@bair.com,313-332-9789,Detroit,MI,48201,"6856 Broadway Ave, Suite 3801, Detroit, MI, 48201",3002.4,3
GT0000589,Clark Capital Group,Stifel Financial,4405319,Thomas,Clark,tclark@stif.com,714-933-8519,San Francisco,CA,94101,"4513 Washington St, San Francisco, CA, 94101",25.6,5
GT0000590,The Evans Asset Management Group,HighTower,6517883,William,Evans,wevans@high.com,782-702-8539,Austin,TX,78701,"7581 Financial St, Austin, TX, 78701",43.7,4
GT0000591,Morris Private Client Group,Janney Montgomery Scott,3938131,Betty,Morris,bmorris@jannmontsc.com,625-455-3942,Detroit,MI,48201,"7080 Lincoln Way, Detroit, MI, 48201",46.6,3
GT0000592,The Ramirez Capital Group,Wells Fargo Advisors,3649663,Ashley,Ramirez,aramirez@wellfargad.com,480-843-9810,Phoenix,AZ,85001,"4783 Pine Dr, Phoenix, AZ, 85001",58.8,5
GT0000593,The Peterson Wealth Partners,Wells Fargo Advisors,7880270,Donna,Peterson,dpeterson@wellfargad.com,661-368-5141,Houston,TX,77001,"3398 Market St, Suite 399, Houston, TX, 77001",30.4,5
GT0000594,The Baker Wealth Solutions Group,Piper Sandler,1633753,Edward,Baker,ebaker@pipesand.com,210-456-2878,Detroit,MI,48201,"2237 River Pl, Suite 379, Detroit, MI, 48201",231.0,2
GT0000595,Perry Private Client Group,RBC Wealth Management,3707281,Susan,Perry,sperry@rbc.com,374-218-2646,Boston,MA,02101,"2904 Hill Ave, Suite 1700, Boston, MA, 02101",94.2,3
GT0000596,Powell Wealth Advisors,Merrill Lynch,8393014,William,Powell,wpowell@merrlync.com,566-382-4549,Boston,MA,02134,"565 Commerce Dr, Suite 295, Boston, MA, 02134",292.1,6
GT0000597,Perry Capital Group,Wells Fargo Advisors,7331646,Betty,Perry,bperry@wellfargad.com,985-406-5091,Las Vegas,NV,89101,"6139 Park Dr, Suite 1827, Las Vegas, NV, 89101",273.1,2
GT0000598,The Baker Wealth Advisors,LPL Financial,2620732,James,Baker,jbaker@lpl.com,880-371-3736,Denver,CO,80201,"722 Jefferson Ct, Suite 1439, Denver, CO, 80201",254.1,4
GT0000599,The Ross Financial Group,LPL Financial,4899161,Susan,Ross,sross@lpl.com,418-308-6842,Richmond,VA,23220,"5299 Elm St, Suite 1395, Richmond, VA, 23220",89.8,2
GT0000600,The Ramirez Private Wealth Group,Mesirow Financial,7190456,Edward,Ramirez,eramirez@mesi.com,244-268-4580,Charlotte,NC,28201,"6736 Hill Pl, Charlotte, NC, 28201",532.1,2
GT0000601,Howard Financial Advisory Group,Dynasty Financial Partners,7519046,Dorothy,Howard,dhoward@dynapart.com,894-989-3177,Houston,TX,77001,"5441 Elm Rd, Houston, TX, 77001",25,5
GT0000602,Nelson Financial Group,Merrill Lynch,9573595,William,Nelson,wnelson@merrlync.com,855-959-4808,Orlando,FL,32801,"8249 Financial St, Suite 2624, Orlando, FL, 32801",33.5,2
GT0000603,The Walker Asset Management Group,Oppenheimer & Co,9367241,Joshua,Walker,jwalker@oppe.com,503-406-3484,Milwaukee,WI,53201,"6157 Washington St, Suite 3070, Milwaukee, WI, 53201",434.1,6
GT0000604,Stewart Financial Advisory Group,Baird,1664503,Amy,Stewart,astewart@bair.com,733-624-5726,St. Louis,MO,63101,"389 Park Rd, Suite 943, St. Louis, MO, 63101",334.4,6
GT0000605,The Powell Asset Management Group,RBC Wealth Management,4079382,Michael,Powell,mpowell@rbc.com,652-844-1099,Louisville,KY,40201,"1059 Broadway Ave, Louisville, KY, 40201",675.4,2
GT0000606,The Jackson Financial Advisory Group,LPL Financial,4428815,Nancy,Jackson,njackson@lpl.com,441-719-2280,Atlanta,GA,30301,"6984 Lincoln Ln, Suite 909, Atlanta, GA, 30301",86.1,3
GT0000607,Thompson Private Wealth Group,HighTower,4378948,Jason,Thompson,jthompson@high.com,478-692-2310,Minneapolis,MN,55401,"5892 Madison Way, Suite 1907, Minneapolis, MN, 55401",25,5
GT0000608,The Wood Asset Management Group,Oppenheimer & Co,1332374,Jennifer,Wood,jwood@oppe.com,980-590-8002,Kansas City,MO,64101,"1364 Hill Ct, Suite 3076, Kansas City, MO, 64101",57.2,3
GT0000609,Carter Investment Group,Mesirow Financial,2206947,Steven,Carter,scarter@mesi.com,541-339-8688,Minneapolis,MN,55401,"3207 Cedar Dr, Suite 3629, Minneapolis, MN, 55401",76.8,6
GT0000610,Simmons Family Wealth Group,Janney Montgomery Scott,7621123,Kimberly,Simmons,ksimmons@jannmontsc.com,960-582-7292,San Diego,CA,92101,"8021 Hill Ave, Suite 259, San Diego, CA, 92101",778.3,2
GT0000611,Ramirez Private Wealth Group,Edward Jones,6848179,Edward,Ramirez,eramirez@edwajone.com,721-926-9005,Philadelphia,PA,19101,"6033 Oak Way, Philadelphia, PA, 19101",319.5,3
GT0000612,Cook Wealth Solutions Group,Morgan Stanley,1474058,Donald,Cook,dcook@morgstan.com,914-881-3422,Cincinnati,OH,45201,"4282 Capital Pl, Cincinnati, OH, 45201",33.6,3
GT0000613,The Young Financial Group,HighTower,7448284,Steven,Young,syoung@high.com,607-923-2316,New York,NY,10001,"8496 Washington Way, Suite 1848, New York, NY, 10001",362.3,4
GT0000614,Hill Advisory Group,Hightower Advisors,6167027,Ashley,Hill,ahill@highadvi.com,951-621-2456,Salt Lake City,UT,84101,"1791 Liberty Rd, Salt Lake City, UT, 84101",348.5,4
GT0000615,Clark Private Client Group,Piper Sandler,1026484,Emily,Clark,eclark@pipesand.com,299-271-7845,New York,NY,10001,"8601 Jefferson Ln, New York, NY, 10001",2212.9,3
GT0000616,The Mitchell Private Client Group,Edward Jones,9161633,Daniel,Mitchell,dmitchell@edwajone.com,386-714-2806,Miami,FL,33101,"7384 Financial Dr, Suite 341, Miami, FL, 33101",204.4,3
GT0000617,Harris Wealth Solutions Group,Ameriprise Financial,3787134,Amanda,Harris,aharris@amer.com,281-500-2404,Las Vegas,NV,89101,"6189 Maple Ln, Suite 221, Las Vegas, NV, 89101",75.7,6
GT0000618,The Cook Wealth Advisors,Rockefeller Capital Management,2024357,Donald,Cook,dcook@rockcapi.com,472-969-1118,New York,NY,10001,"9543 Oak Ave, Suite 3343, New York, NY, 10001",73.6,2
GT0000619,Bennett Asset Management Group,Hightower Advisors,8205036,Edward,Bennett,ebennett@highadvi.com,544-579-6620,Indianapolis,IN,46201,"5165 Park Rd, Indianapolis, IN, 46201",83.7,5
GT0000620,Davis Wealth Solutions Group,Janney Montgomery Scott,1051752,Lisa,Davis,ldavis@jannmontsc.com,667-915-7583,Houston,TX,77001,"2276 Main Ave, Houston, TX, 77001",293.6,4
GT0000621,Flores Wealth Partners,RBC Wealth Management,9638823,Amy,Flores,aflores@rbc.com,623-876-4079,Milwaukee,WI,53201,"52 Liberty Rd, Suite 1575, Milwaukee, WI, 53201",95.0,2
GT0000622,Gonzales Wealth Advisors,Baird,9129167,Amanda,Gonzales,agonzales@bair.com,609-956-2333,Denver,CO,80201,"5708 Jefferson Pl, Denver, CO, 80201",26.3,2
GT0000623,The Roberts Financial Group,Stifel Financial,9466397,Kimberly,Roberts,kroberts@stif.com,232-330-9158,Boston,MA,02134,"1427 Hill Ct, Boston, MA, 02134",1309.8,5
GT0000624,The Flores Family Wealth Group,Wells Fargo Advisors,4550743,Christopher,Flores,cflores@wellfargad.com,374-971-2465,Phoenix,AZ,85001,"1729 Jefferson St, Suite 3905, Phoenix, AZ, 85001",40.9,4
GT0000625,Roberts Private Wealth Group,Ameriprise Financial,3277614,Laura,Roberts,lroberts@amer.com,747-848-9060,Kansas City,MO,64101,"1482 River Dr, Kansas City, MO, 64101",1347.4,6
GT0000626,Coleman Capital Group,Baird,8331010,William,Coleman,wcoleman@bair.com,438-428-5244,Hartford,CT,06101,"1896 Hill Ave, Suite 1493, Hartford, CT, 06101",143.1,6
GT0000627,Harris Financial Group,Wells Fargo Advisors,1028160,Kathleen,Harris,kharris@wellfargad.com,518-263-9775,Boston,MA,02101,"3111 Madison Way, Suite 1595, Boston, MA, 02101",1481.5,3
GT0000628,The Perry Financial Group,HighTower,7632241,Linda,Perry,lperry@high.com,209-751-8546,Houston,TX,77001,"5177 Cedar Ln, Houston, TX, 77001",25,5
GT0000629,Morris Financial Group,Raymond James,1576194,Sandra,Morris,smorris@raymjame.com,813-527-6060,Boston,MA,02134,"8231 Maple Ln, Boston, MA, 02134",234.4,6
GT0000630,Ross Family Wealth Group,LPL Financial,1986711,Mary,Ross,mross@lpl.com,541-356-4450,Orlando,FL,32801,"3688 Oak Blvd, Orlando, FL, 32801",25,5
GT0000631,Perry Wealth Management Group,Edward Jones,6843624,Joshua,Perry,jperry@edwajone.com,975-600-7407,Cleveland,OH,44101,"1177 Market Ln, Suite 3880, Cleveland, OH, 44101",73.6,3
GT0000632,The Peterson Wealth Management Team,Piper Sandler,1908038,Ashley,Peterson,apeterson@pipesand.com,926-511-8496,St. Louis,MO,63101,"2682 Financial Blvd, Suite 2076, St. Louis, MO, 63101",462.4,4
GT0000633,The Jackson Private Wealth Group,LPL Financial,2710400,Laura,Jackson,ljackson@lpl.com,894-351-7169,New York,NY,10001,"6998 Elm St, Suite 2040, New York, NY, 10001",52.9,3
GT0000634,Miller Advisory Group,Wells Fargo Advisors,8278315,Amy,Miller,amiller@wellfargad.com,352-842-7619,Salt Lake City,UT,84101,"4015 Oak Ave, Suite 2101, Salt Lake City, UT, 84101",1479.6,4
GT0000635,Price Wealth Advisors,Edward Jones,7410589,Ashley,Price,aprice@edwajone.com,481-847-8292,Chicago,IL,60614,"6019 Main Ave, Suite 599, Chicago, IL, 60614",371.0,5
GT0000636,The Powell Private Wealth Group,Hightower Advisors,9044647,Betty,Powell,bpowell@highadvi.com,480-910-2549,Salt Lake City,UT,84101,"9714 Elm Way, Suite 2740, Salt Lake City, UT, 84101",25,5
GT0000637,Brooks Wealth Management Team,Raymond James,4101936,Joshua,Brooks,jbrooks@raymjame.com,615-917-1323,Chicago,IL,60601,"6452 Commerce Ct, Chicago, IL, 60601",142.7,6
GT0000638,The Rodriguez Wealth Solutions Group,Hightower Advisors,2968404,Patricia,Rodriguez,prodriguez@highadvi.com,385-813-3948,Seattle,WA,98101,"88 Commerce Pl, Seattle, WA, 98101",25,2
GT0000639,The Taylor Private Wealth Group,Dynasty Financial Partners,1587291,Robert,Taylor,rtaylor@dynapart.com,286-327-9292,Chicago,IL,60614,"4892 Sunset Ct, Suite 3971, Chicago, IL, 60614",28.1,2
GT0000640,Hill Advisory Group,Morgan Stanley,8464523,Donald,Hill,dhill@morgstan.com,343-790-9035,Richmond,VA,23220,"5128 Market Rd, Richmond, VA, 23220",99.8,6
GT0000641,The Hughes Wealth Advisors,Wells Fargo Advisors,4610673,Anthony,Hughes,ahughes@wellfargad.com,337-816-4539,Phoenix,AZ,85001,"9696 Sunset Ln, Suite 2648, Phoenix, AZ, 85001",466.7,5
GT0000642,Peterson Investment Group,Ameriprise Financial,7711882,William,Peterson,wpeterson@amer.com,667-285-5164,San Francisco,CA,94101,"6969 Cedar Ct, Suite 2678, San Francisco, CA, 94101",284.8,4
GT0000643,Flores Private Client Group,LPL Financial,3752186,Nancy,Flores,nflores@lpl.com,629-357-6183,Memphis,TN,38101,"7105 Madison St, Memphis, TN, 38101",72.0,3
GT0000644,The Wright Advisory Group,Wells Fargo Advisors,7824657,William,Wright,wwright@wellfargad.com,267-537-2457,Hartford,CT,06101,"5945 River Ln, Suite 3369, Hartford, CT, 06101",38.2,3
GT0000645,The Johnson Capital Group,Wells Fargo Advisors,3072044,Paul,Johnson,pjohnson@wellfargad.com,379-739-6022,Orlando,FL,32801,"9648 Broadway Ave, Suite 2969, Orlando, FL, 32801",1810.5,6
GT0000646,The Torres Investment Group,Steward Partners,3864666,Rebecca,Torres,rtorres@stewpart.com,525-969-7382,Los Angeles,CA,90025,"2961 Sunset Ct, Suite 3712, Los Angeles, CA, 90025",130.9,5
GT0000647,The Sanders Investment Group,Raymond James,3393607,Mary,Sanders,msanders@raymjame.com,587-781-5380,Columbus,OH,43201,"867 Liberty Rd, Columbus, OH, 43201",163.6,3
GT0000648,Bennett Private Client Group,Oppenheimer & Co,8364526,Sandra,Bennett,sbennett@oppe.com,562-679-9228,Atlanta,GA,30301,"4700 Lake Way, Suite 3042, Atlanta, GA, 30301",44.3,3
GT0000649,Henderson Investment Group,UBS Financial Services,2286698,Joshua,Henderson,jhenderson@ubs.com,947-445-2534,St. Louis,MO,63101,"2706 Financial St, Suite 1270, St. Louis, MO, 63101",638.7,6
GT0000650,The Murphy Capital Group,Merrill Lynch,9351785,Kathleen,Murphy,kmurphy@merrlync.com,727-901-9722,Kansas City,MO,64101,"2043 Madison St, Kansas City, MO, 64101",59.9,2
GT0000651,Collins Private Client Group,Steward Partners,9860239,Dorothy,Collins,dcollins@stewpart.com,900-823-1693,Phoenix,AZ,85001,"9952 Lincoln Blvd, Phoenix, AZ, 85001",1428.4,6
GT0000652,Lewis Wealth Management Team,Edward Jones,9618195,Laura,Lewis,llewis@edwajone.com,561-252-7925,Boston,MA,02101,"8119 Madison Blvd, Suite 563, Boston, MA, 02101",229.5,4
GT0000653,The Long Wealth Solutions Group,RBC Wealth Management,4574653,Cynthia,Long,clong@rbc.com,202-955-7449,Minneapolis,MN,55401,"3563 Hill Ct, Minneapolis, MN, 55401",180.5,2
GT0000654,Morgan Wealth Solutions Group,HighTower,6968395,Kathleen,Morgan,kmorgan@high.com,206-830-8542,Los Angeles,CA,90025,"5383 Hill Rd, Suite 1532, Los Angeles, CA, 90025",634.6,3
GT0000655,Rivera Wealth Management Team,Merrill Lynch,3578837,Ronald,Rivera,rrivera@merrlync.com,620-326-8985,Indianapolis,IN,46201,"114 Cedar Ln, Suite 1719, Indianapolis, IN, 46201",394.1,4
GT0000656,Campbell Financial Advisory Group,Oppenheimer & Co,8358018,Joshua,Campbell,jcampbell@oppe.com,872-649-3651,Houston,TX,77001,"2292 Sunset Way, Suite 3719, Houston, TX, 77001",985.8,3
GT0000657,The Harris Wealth Management Group,Stifel Financial,1530269,Joseph,Harris,jharris@stif.com,364-882-4260,Detroit,MI,48201,"7853 Lake Ave, Suite 2353, Detroit, MI, 48201",94.9,5
GT0000658,Patterson Wealth Partners,Raymond James,7523795,Amanda,Patterson,apatterson@raymjame.com,334-312-2767,Columbus,OH,43201,"347 Cedar Blvd, Suite 155, Columbus, OH, 43201",408.4,3
GT0000659,The Long Capital Group,Baird,2386047,Michael,Long,mlong@bair.com,979-639-5059,Portland,OR,97201,"2499 Market Blvd, Suite 3240, Portland, OR, 97201",92.8,2
GT0000660,King Wealth Advisors,RBC Wealth Management,8950602,Rebecca,King,rking@rbc.com,923-305-9230,Miami,FL,33101,"2969 Washington Blvd, Suite 641, Miami, FL, 33101",276.2,5
GT0000661,Scott Financial Advisory Group,LPL Financial,1854889,Robert,Scott,rscott@lpl.com,589-617-9601,New York,NY,10017,"5021 Liberty Dr, Suite 1845, New York, NY, 10017",165.7,5
GT0000662,The Cooper Wealth Advisors,Oppenheimer & Co,2846415,Michael,Cooper,mcooper@oppe.com,475-572-5596,Nashville,TN,37201,"5752 Jefferson Dr, Suite 294, Nashville, TN, 37201",172.4,3
GT0000663,Smith Wealth Advisors,Morgan Stanley,2690500,Robert,Smith,rsmith@morgstan.com,641-389-5133,Seattle,WA,98101,"8050 Sunset Rd, Suite 496, Seattle, WA, 98101",197.5,2
GT0000664,Peterson Wealth Partners,Raymond James,9872833,Sandra,Peterson,speterson@raymjame.com,819-580-4903,Tampa,FL,33601,"4522 Washington Way, Suite 535, Tampa, FL, 33601",632.2,3
GT0000665,The Bryant Wealth Management Team,HighTower,4194945,Nancy,Bryant,nbryant@high.com,397-921-8303,Salt Lake City,UT,84101,"1617 Pine Ct, Salt Lake City, UT, 84101",2812.5,4
GT0000666,The Reed Advisory Group,LPL Financial,3144664,Kimberly,Reed,kreed@lpl.com,396-628-5137,Los Angeles,CA,90001,"9181 Sunset Rd, Suite 3038, Los Angeles, CA, 90001",149.5,2
GT0000667,Edwards Family Wealth Group,UBS Financial Services,1366999,Cynthia,Edwards,cedwards@ubs.com,370-813-5491,Austin,TX,78701,"2113 Hill St, Austin, TX, 78701",889.4,2
GT0000668,Hughes Private Client Group,LPL Financial,9933361,Michelle,Hughes,mhughes@lpl.com,725-276-3711,Indianapolis,IN,46201,"7173 Market Way, Suite 1698, Indianapolis, IN, 46201",135.1,5
GT0000669,The Wright Financial Advisory Group,LPL Financial,1148668,Karen,Wright,kwright@lpl.com,725-666-9254,San Francisco,CA,94101,"8603 Lake Ln, San Francisco, CA, 94101",57.6,4
GT0000670,The Wright Wealth Management Team,Steward Partners,1765250,Dorothy,Wright,dwright@stewpart.com,746-443-5781,Denver,CO,80201,"641 Liberty Blvd, Denver, CO, 80201",121.3,4
GT0000671,The Moore Wealth Solutions Group,Ameriprise Financial,2949258,Kathleen,Moore,kmoore@amer.com,201-864-6692,Phoenix,AZ,85001,"9915 Sunset Rd, Suite 2989, Phoenix, AZ, 85001",556.7,6
GT0000672,Simmons Capital Group,Raymond James,1960720,Steven,Simmons,ssimmons@raymjame.com,840-210-6824,St. Louis,MO,63101,"3593 Lake Blvd, Suite 164, St. Louis, MO, 63101",231.8,6
GT0000673,Kelly Private Client Group,Wells Fargo Advisors,4458774,Margaret,Kelly,mkelly@wellfargad.com,652-425-6312,Philadelphia,PA,19101,"4404 Washington Way, Suite 1049, Philadelphia, PA, 19101",784.8,5
GT0000674,Jackson Wealth Management Team,Rockefeller Capital Management,8707287,George,Jackson,gjackson@rockcapi.com,389-380-4094,Atlanta,GA,30301,"9334 Broadway Blvd, Atlanta, GA, 30301",70.8,2
GT0000675,Lee Wealth Solutions Group,Edward Jones,8153721,Joshua,Lee,jlee@edwajone.com,451-665-7594,Louisville,KY,40201,"1643 Market Blvd, Louisville, KY, 40201",315.5,2
GT0000676,The Gonzalez Capital Group,Piper Sandler,1227365,Karen,Gonzalez,kgonzalez@pipesand.com,981-859-1716,Dallas,TX,75201,"2166 Park Ave, Suite 3944, Dallas, TX, 75201",453.8,6
GT0000677,Johnson Advisory Group,Wells Fargo Advisors,8454556,James,Johnson,jjohnson@wellfargad.com,367-514-6435,Chicago,IL,60614,"7847 Cedar Dr, Suite 2934, Chicago, IL, 60614",367.0,4
